id,name,slug,url,description,emails,email,phone,address,contacts_raw,categories,socials,website,instagram,facebook,twitter,linkedin
9eb00062-338a-425a-9e9c-b42f95a600c4,CTRL+A (Asian Interest Dance Group),ctrla,https://msu.campuslabs.com/engage/organization/ctrla,"CTRL+A acts as an entity that celebrates diversity and expresses the Asian Pacific Islander American experience through dance performances, while advocating for APIDA culture and representation at Michigan State University. CTRL+A hopes to provide members and supporters of the APIDA community with a space in which they should have freedom to express themselves and advocate for the community. Contact Information Address Contact Email E: msuctrla@gmail.com",msuctrla@gmail.com,msuctrla@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msuctrla/"", ""facebook"": ""https://www.facebook.com/msuctrla"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msuctrla.weebly.com""}",https://msuctrla.weebly.com,https://www.instagram.com/msuctrla/,https://www.facebook.com/msuctrla,,
fdacf1bb-c46a-418f-8666-48c5257c0ae7,Cultivate Network,cultivate-network,https://msu.campuslabs.com/engage/organization/cultivate-network,Contact Information Address Contact Email E: connect@cultivatechurch.network,connect@cultivatechurch.network,connect@cultivatechurch.network,,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/people/Cultivate-Church-Network/61565943069508/#"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.cultivatechurch.network/""}",https://www.cultivatechurch.network/,,https://www.facebook.com/people/Cultivate-Church-Network/61565943069508/#,,
39a9624e-2904-45f1-a6a8-61f6244d702e,Culturas De Las Razas Unidas,culturasdelasrazasunidas,https://msu.campuslabs.com/engage/organization/culturasdelasrazasunidas,"The purpose of C.R.U. shall be to act as an advocate for all Chicanx/Latinx students. To facilitate communication among members of the Chicanx/Latinx student community, Faculty/Staff, and the Greater Lansing Latinx community. To provide written/verbal information of events, issues, and concerns that may interest the students and the general public. Contact Information Address Contact Email E: eboard@msu-cru.com",eboard@msu-cru.com,eboard@msu-cru.com,,,,,"{""instagram"": ""https://www.instagram.com/cru_msu/"", ""facebook"": ""https://www.facebook.com/CulturasRU/"", ""twitter"": ""https://twitter.com/@MSULatinx"", ""linkedin"": ""https://www.linkedin.com/company/culturas-de-las-razas-unidas/?viewAsMember=true"", ""website"": ""http://www.msu-cru.com""}",http://www.msu-cru.com,https://www.instagram.com/cru_msu/,https://www.facebook.com/CulturasRU/,https://twitter.com/@MSULatinx,https://www.linkedin.com/company/culturas-de-las-razas-unidas/?viewAsMember=true
53433230-991b-4601-8897-3d8ce96537fa,Cure Found,curefound,https://msu.campuslabs.com/engage/organization/curefound,"Cure Found MSU offers volunteering, shadowing, and general medical opportunities. We provide volunteering opportunities relating to pulmonary medicine and CF. These can count towards hours for medical/graduate school. We provide shadowing opportunities through MSU’s Cystic Fibrosis Center and Dr. Ryan Thomas, M.D. Finally, we offer medical opportunities for pre-medical/health students such as suture clinics, pre-medical workshops with physician and medical student expertise, IV/Injection Workshops, and more! Contact Information Address 918 E Grand River Ave 638 East Lansing, MI 48823 United States Contact Email E: rso.curefound@msu.edu Phone Number P: 3134557900",rso.curefound@msu.edu,rso.curefound@msu.edu,3134557900,,,,"{""instagram"": ""http://instagram.com/curefoundmsu"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://curefoundmsu.org""}",http://curefoundmsu.org,http://instagram.com/curefoundmsu,,,
4387e7b2-76aa-4dcb-9632-3ff7568e88c3,Curlfriends,curlfriends,https://msu.campuslabs.com/engage/organization/curlfriends,A natural hair organization founded in 2014 at MSU. Curlfriends enhances all textures within an inclusive community while guiding naturals on their healthy hair journey. Contact Information Address Contact Email E: curlfriendsmsu@gmail.com,curlfriendsmsu@gmail.com,curlfriendsmsu@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/Curlfriendsmsu/"", ""facebook"": ""https://www.facebook.com/profile.php?id=100010147812855"", ""twitter"": ""https://twitter.com/curlfriendsmsu"", ""linkedin"": null, ""website"": ""https://curlfriends.weebly.com/""}",https://curlfriends.weebly.com/,https://www.instagram.com/Curlfriendsmsu/,https://www.facebook.com/profile.php?id=100010147812855,https://twitter.com/curlfriendsmsu,
ff4690d1-51b3-4d54-9dcf-f966b7056e56,"American Veterinary Society of Animal Behavior, MSU Student Chapter",cvmanimalbehavior,https://msu.campuslabs.com/engage/organization/cvmanimalbehavior,"The goals of this club are to promote the importance of animal behavior in veterinary medicine and to provide veterinary students with educational opportunities in relation to animal behavior, by encouraging guest speakers for Chapter Meetings. Contact Information Address 784 Wilson Rd Room G-100 East Lansing, MI 48824 United States Contact Email E: msucvmanimabehaviorclub@gmail.com Phone Number P: 5173535420",msucvmanimabehaviorclub@gmail.com,msucvmanimabehaviorclub@gmail.com,5173535420,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/cvmanimalbehavior/contact""}",https://msu.campuslabs.com/engage/organization/cvmanimalbehavior/contact,,,,
e96aed57-b39b-42be-836c-4468bafe66d2,CVM Dentistry Club,cvmdental,https://msu.campuslabs.com/engage/organization/cvmdental,"To provide veterinary students and veterinary nursing students with additional knowledge in the areas of animal dentistry and oral health; To provide veterinary students and veterinary nursing members with opportunities to improve technical skills through hands-on laboratories; To increase public knowledge and awareness as to the importance of animal dental and oral health; To enhance leadership characteristics in its members through the organization as a student club; To promote camaraderie among veterinary students and veterinary technology students with an interest in dentistry; To act as a liaison between practicing clinicians and veterinary students, and technician students at Michigan State University. Contact Information Address 784 Wilson Rd Room G100 East Lansing, MI 48824 USA Contact Email E: msucvmdentalclub@gmail.com Phone Number P: 412-735-9387",msucvmdentalclub@gmail.com,msucvmdentalclub@gmail.com,412-735-9387,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/groups/1075231732568132/"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/cvmdental/contact""}",https://msu.campuslabs.com/engage/organization/cvmdental/contact,,https://www.facebook.com/groups/1075231732568132/,,
36ee18d1-01c8-46fa-b954-f9631838aa16,CVM Integrative Medicine Club,cvmintegrativemedicine,https://msu.campuslabs.com/engage/organization/cvmintegrativemedicine,"The purpose of Integrative Medicine Club is to deliver educational resources, hands-on experiences, and networking opportunities to individuals in the College of Veterinary Medicine who are interested in furthering their knowledge in the practices of integrative/complementary/hoslitic veterinary medicine. Integrative Medicine Club also helps students and recent graduates gain professional certification and assist in their search for employment in the area of holistic veterinary medicine. Contact Information Address Contact Email E: msucvmintegrativemed@gmail.com",msucvmintegrativemed@gmail.com,msucvmintegrativemed@gmail.com,,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/groups/1097379160299098"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://sites.google.com/site/msuimc/""}",https://sites.google.com/site/msuimc/,,https://www.facebook.com/groups/1097379160299098,,
9e09488d-1057-42bb-81c9-b4d0254d101a,Creative Writing Club,cwc,https://msu.campuslabs.com/engage/organization/cwc,Contact Information Address Contact Email E: wiscombe@msu.edu,wiscombe@msu.edu,wiscombe@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/creativewritingmsu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/cwc/contact""}",https://msu.campuslabs.com/engage/organization/cwc/contact,https://www.instagram.com/creativewritingmsu/,,,
7ca0bd1a-5278-45b0-8398-094c5e1d4f5d,Daebak Spartans,daebakspartans,https://msu.campuslabs.com/engage/organization/daebakspartans,"While our primary focus is on perfecting and performing energetic dances, we also host a variety of events that cater to all K-pop enjoyers, whether you're a dancer or simply just a fan! From dance schools, to social gatherings, to themed parties for the holidays, there’s something for everyone in our club! Contact Information Address Contact Email E: daebakspartansofficial@gmail.com",daebakspartansofficial@gmail.com,daebakspartansofficial@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/daebakspartans/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://discord.gg/R5YQtUKEcR""}",https://discord.gg/R5YQtUKEcR,https://www.instagram.com/daebakspartans/,,,
70c6e99b-d758-4f30-89da-644442dd9c2c,"Daily Spartan, The",dailyspartan,https://msu.campuslabs.com/engage/organization/dailyspartan,"Contact Information Address 427 N Shaw Ln East Lansing, MI 48824 United States Contact Email E: realdailyspartan@gmail.com Phone Number P: 2313606588",realdailyspartan@gmail.com,realdailyspartan@gmail.com,2313606588,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/dailyspartan/contact""}",https://msu.campuslabs.com/engage/organization/dailyspartan/contact,,,,
46b33788-aaa5-4bc9-80c3-29c95626dfae,"Dairy Club, MSU",dairy,https://msu.campuslabs.com/engage/organization/dairy,"The Michigan dairy industry is one of the most efficient in the nation, driving the need to educate and connect the next generation of dairy students at Michigan State University. With over 60 members, the MSU Dairy Club is a club that allows its members to experience the dairy industry beyond the classroom. It provides students with multiple educational, social and networking opportunities in various aspects of the dairy industry. The club strives to develop leadership skills while supporting and promoting the dairy industry with participation in dairy related events. In everything we do, our focus is to continue to develop and grow the future generation of dairy men and women. Contact Information Address 1287H Anthony Hall East Lansing, MI 48824 United States Contact Email E: dairyclb@msu.edu",dairyclb@msu.edu,dairyclb@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msudairyclub/"", ""facebook"": ""https://www.facebook.com/MSUDairyClub/"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msudairyclub.weebly.com/""}",https://msudairyclub.weebly.com/,https://www.instagram.com/msudairyclub/,https://www.facebook.com/MSUDairyClub/,,
094d1fa2-6c0b-49f7-9fa9-499ed7fdb989,D&D & DOT,dddot,https://msu.campuslabs.com/engage/organization/dddot,"The purpose of this organization is to explore improvisation and character development through TTRPGS, specifically the popular role-playing game Dungeons and Dragons. This social organization seeks to create a community of role-play and fun while playing the game. It also seeks to provide educational opportunities in the forms of improvisational, character developmental, and story building workshops while expanding the hobby to a wide-breadth of interests (e.g. set building or miniature crafting/painting). This organization will work to encourage new players and provide resources for those wanting to try a role-playing game like D&D for the first time. Our meetings are at Classroom 50, At the MSU Union, from 7:00 pm to 10:00 pm. All information and attendance is through our Discord! Email the address below for the link. Contact Information Address East Lansing, MI Contact Email E: masteeal@msu.edu",masteeal@msu.edu,masteeal@msu.edu,,,,,"{""instagram"": ""http://www.instagram.com/dddot_msu"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/dddot/contact""}",https://msu.campuslabs.com/engage/organization/dddot/contact,http://www.instagram.com/dddot_msu,,,
e8228f99-85a3-48b3-ad74-4cfe04da951c,Collegiate DECA,deca,https://msu.campuslabs.com/engage/organization/deca,"The Michigan State University Collegiate DECA chapter empowers students to become dynamic leaders in today's rapidly changing business landscape. We develop critical thinking, strategic problem-solving, and professional skills through competitive business case competitions at the state and international levels. Our commitment to excellence, collaborative preparation, and meaningful professional connections positions our members for success while maintaining our reputation as Michigan's premier collegiate DECA chapter. We believe that your investment in our organization directly correlates with the transformative experience and career advancement opportunities you'll gain. Sign up for the 2025-2026 school year here Contact Information Address 152 Orchard Street East Lansing, MI 48823 United States of America Contact Email E: msucollegedeca@gmail.com Phone Number P: 9899480434",msucollegedeca@gmail.com,msucollegedeca@gmail.com,2025-2026,,,,"{""instagram"": ""https://www.instagram.com/michiganstatedeca/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/in/michigan-state-collegiate-deca/"", ""website"": ""https://docs.google.com/forms/d/e/1FAIpQLSf4Us3oOIKSudNBKA0pizh26ENjNomddnXB_xZ7Nm1HglooOQ/viewform?usp=dialog""}",https://docs.google.com/forms/d/e/1FAIpQLSf4Us3oOIKSudNBKA0pizh26ENjNomddnXB_xZ7Nm1HglooOQ/viewform?usp=dialog,https://www.instagram.com/michiganstatedeca/,,,https://www.linkedin.com/in/michigan-state-collegiate-deca/
383c48f4-9ea8-4654-8309-aa4afc28a055,Deepam MSU,deepam-msu,https://msu.campuslabs.com/engage/organization/deepam-msu,"Deepam MSU is dedicated to representing the South Indian community at Michigan State University. Our primary goal is to spread awareness of the rich cultural heritage of South India, highlighting its diverse traditions, languages, arts, and culinary delights. We are committed to creating an inclusive and welcoming space where both South Indian students and the wider MSU community can learn about and celebrate this vibrant culture. Contact Information Address 220 Trowbridge Rd East Lansing, MI 48824 United States Contact Email E: rso.deepam@msu.edu Phone Number P: 248-986-8884",rso.deepam@msu.edu,rso.deepam@msu.edu,248-986-8884,,,,"{""instagram"": ""https://www.instagram.com/deepam_msu?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw=="", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/deepam-msu/contact""}",https://msu.campuslabs.com/engage/organization/deepam-msu/contact,https://www.instagram.com/deepam_msu?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,,
98ba8913-9f62-450f-b715-2f8a0437c3dd,Delight Ministries,delight,https://msu.campuslabs.com/engage/organization/delight,"A women's ministry based out of Nashville, TN dedicated to meeting each week to pray, read, converse, bond, serve and do life with one another. Open to all women on MSU's campus. Contact Information Address Contact Email E: delight.michiganstate@gmail.com",delight.michiganstate@gmail.com,delight.michiganstate@gmail.com,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://delightministries.com""}",http://delightministries.com,,,,
ea4a59fd-32d5-4be8-abbf-33d0a80c5485,Delta Gamma Fraternity,deltagamma,https://msu.campuslabs.com/engage/organization/deltagamma,"Delta Gamma Fraternity is apart of the Panhellenic Council at MSU. Contact Information Address 365 N Harrison Rd East Lansing, MI 48823 United States Contact Email E: phill982@msu.edu Phone Number P: 248-880-4731",phill982@msu.edu,phill982@msu.edu,248-880-4731,,,,"{""instagram"": ""https://instagram.com/msudeltagamma?utm_medium=copy_link"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://msu.deltagamma.org""}",http://msu.deltagamma.org,https://instagram.com/msudeltagamma?utm_medium=copy_link,,,
a856e0d8-0209-428b-a128-52d91eca69f9,Delta Sigma Pi,deltasigmapi,https://msu.campuslabs.com/engage/organization/deltasigmapi,"DSP is a Professional Business Fraternity providing opportunities for growth and professional advancement for undergraduate students! We accept business minded individuals across a plethora of majors who are looking for professional and social growth. Contact Information Address 273 Durand St East Lansing, MI 48823 United States Contact Email E: deltasigmapimsu@gmail.com Phone Number P: 7348831621",deltasigmapimsu@gmail.com,deltasigmapimsu@gmail.com,7348831621,,,,"{""instagram"": ""https://www.instagram.com/deltasigmapimsu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/company/delta-sigma-pi/"", ""website"": ""http://www.deltasigmapimsu.com""}",http://www.deltasigmapimsu.com,https://www.instagram.com/deltasigmapimsu/,,,https://www.linkedin.com/company/delta-sigma-pi/
72af5a13-5662-4193-a4c3-bc82098cd880,Delta Epsilon Mu Alpha Chi Chapter,dem,https://msu.campuslabs.com/engage/organization/dem,"The Members of Delta Epsilon Mu, Inc. are committed to serving the community by advocating health education and care, and through active participation in service activities, fundraising, and outreach programs. Members are given the opportunity to directly participate in health-oriented workshops and discussions, thereby attaining access to pertinent academic and career information through association with professors, advisors, career professionals, Alumni Members and fellow Active Members. Contact Information Address B421 Clinical Center East Lansing, MI 48824 United States Contact Email E: RSO.DEM@msu.edu",RSO.DEM@msu.edu,RSO.DEM@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/dem_alphachi/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://demmsu.wixsite.com/home""}",https://demmsu.wixsite.com/home,https://www.instagram.com/dem_alphachi/,,,
5f76abdd-c54c-48af-83ea-c8b1fb887c88,Detroit M.A.D.E. Scholars Program,detroitmade,https://msu.campuslabs.com/engage/organization/detroitmade,,,,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/detroitmade/contact""}",https://msu.campuslabs.com/engage/organization/detroitmade/contact,,,,
8cc388f9-dfef-4c21-8252-2c1d71c31db8,Days for Girls International- MSU,dgimsu,https://msu.campuslabs.com/engage/organization/dgimsu,"Days for Girls is about turning periods into pathways. The organizations goal is to increase access to mentstrual care and education by developing global partnerships, cultivating Social Entrepreneurs, mobilzing volunteers and innovating sustainable solutions that shatter stigma and limitations for women and girls. Contact Information Address Contact Email E: msuclub@daysforgirls.org",msuclub@daysforgirls.org,msuclub@daysforgirls.org,,,,,"{""instagram"": ""https://www.instagram.com/daysforgirlsmsu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.pinterest.com/daysforgirlsmsu/""}",https://www.pinterest.com/daysforgirlsmsu/,https://www.instagram.com/daysforgirlsmsu/,,,
410b112c-44ce-425a-ad11-38ed0dbe074e,Diversity In Games,dig,https://msu.campuslabs.com/engage/organization/dig,"A social club to bring together people who are passionate about the relation between diversity and games, from a professional and consumer perspective.",,,,,,,"{""instagram"": ""https://www.instagram.com/digmsu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/dig/contact""}",https://msu.campuslabs.com/engage/organization/dig/contact,https://www.instagram.com/digmsu/,,,
3b4b3302-4245-45e5-8e49-ace2fd03a8c6,"Disc Golf Club, Michigan State University",discgolfclub,https://msu.campuslabs.com/engage/organization/discgolfclub,"Michigan State Disc Golf club is designed to allow students an opportunity to get outside, get some exercise, learn/play disc golf, and enjoy doing all of this with other members of the club hopefully making friends along the way. Disc golf is an extremely easy sport to pick up and play as anyone can play the game. It is a cheap, great way to get outside with friends and play a sport. We encourage anybody who is thinking about joining to go ahead and join us for one of our outings. We have people of all ability levels in the club and can teach you the basics along the way. We play often, don't be afraid to reach out and join us for a round! We will have tryouts in the fall and spring every year to see who wants to play on our competitive travel team to head to nationals down south to compete in the College Disc Golf National Championship! Check us out on Instagram @msudiscgolf Contact Information Address 649 Hoyt St SE Grand Rapids, MI 49507 United States Contact Email E: CONWAYL4@MSU.EDU Phone Number P: 6165914358 x+1",CONWAYL4@msu.edu,CONWAYL4@msu.edu,6165914358,,,,"{""instagram"": ""https://www.instagram.com/msu.discgolf?igsh=MXJram40eGpua2hxdg%3D%3D&utm_source=qr"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/discgolfclub/contact""}",https://msu.campuslabs.com/engage/organization/discgolfclub/contact,https://www.instagram.com/msu.discgolf?igsh=MXJram40eGpua2hxdg%3D%3D&utm_source=qr,,,
428f736d-601f-4bfb-81e6-74ad2d7595f3,Delta Kappa Epsilon,dke,https://msu.campuslabs.com/engage/organization/dke,"Delta Kappa Epsilon (ΔΚΕ) is at 120+ member fraternity that develops a culture and an expectation of​ undergraduate​s who perform in the top tier of fraternities at Michigan State. Contact Information Address 1148 E Grand River Ave East Lansing, MI 48823 United States Contact Email E: Boydowen@msu.edu Phone Number P: 248-882-7789",Boydowen@msu.edu,Boydowen@msu.edu,248-882-7789,,,,"{""instagram"": ""https://www.instagram.com/dke_msu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/company/delta-kappa-epsilon-international-fraternity/posts/?feedView=all"", ""website"": ""http://www.dke.org""}",http://www.dke.org,https://www.instagram.com/dke_msu/,,,https://www.linkedin.com/company/delta-kappa-epsilon-international-fraternity/posts/?feedView=all
897c0cb9-57b2-4364-9495-cb7300a97142,Digital Marketing Organization,dmomsu,https://msu.campuslabs.com/engage/organization/dmomsu,"The Digital Marketing Organization engages in projects that provide us with the opportunity to apply our education in real-world scenarios, cultivate meaningful connections within the MSU community by participating in a variety of engaging social gatherings, and create an outlet for MSU students to network and learn from alumni and business leaders in the marketing industry. The student led organization will be focusing on the marketing aspect of the beauty, health, entertainment, fashion, and sports industries. Contact Information Address Contact Email E: rso.dmo@msu.edu",rso.dmo@msu.edu,rso.dmo@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/dmo.msu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/company/msu-dmo/about/"", ""website"": ""https://dmo-msu.org/""}",https://dmo-msu.org/,https://www.instagram.com/dmo.msu/,,,https://www.linkedin.com/company/msu-dmo/about/
1766179e-92b5-4039-8536-b4a80bfacc9a,"Dodgeball Club, MSU",dodgeball,https://msu.campuslabs.com/engage/organization/dodgeball,"The Michigan State Club Dodgeball Team was founded in 2003 by Aleks Bomis, and has quickly grown into one of the biggest club sports on campus. Here at MSU we play in the National College Dodgeball Association. The NCDA is a league featuring colleges from across the country including the likes of: Ohio State, Kentucky, DePaul, Nebraska, Penn State and Maryland. Our main rivals are Ohio State, Grand Valley, and Saginaw Valley. Michigan State has made the Final Four nine times and reached the National Quarterfinals for ten straight seasons with 2 national titles in 2023 and 2024. We meet every Tuesday and Thursday from 8-10pm at IM Circle. Contact Information Address Contact Email E: msudodgeball16@gmail.com",msudodgeball16@gmail.com,msudodgeball16@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msudodgeball/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.ncdadodgeball.com/msu""}",http://www.ncdadodgeball.com/msu,https://www.instagram.com/msudodgeball/,,,
8d08e304-d967-47c9-8d03-530ce2e4eb93,College of Osteopathic Medicine DO-PhD Student Advisory Council,dophdsac,https://msu.campuslabs.com/engage/organization/dophdsac,"The mission of SAC is to be a voice for DO-PhD trainees at all levels at MSUCOM, in support of their educational and professional goals. The SAC will serve to advise MSUCOM DO-PhD administration on programming, and policy decisions with impact on DO-PhD trainees. The SAC will work to foster a strong, connected, and safe community within the DO-PhD program. Contact Information Address 939 Fee Rd. Rm# 327 East Lansing, MI 48825 United States Contact Email E: dophdsac@gmail.com Phone Number P: 517-881-1939",dophdsac@gmail.com,dophdsac@gmail.com,517-881-1939,,,,"{""instagram"": ""https://www.instagram.com/invites/contact/?i=4rpzx9vr7958&utm_content=mfcwoep"", ""facebook"": ""https://www.facebook.com/dophd"", ""twitter"": ""https://twitter.com/@MSU_DOPhD"", ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/dophdsac/contact""}",https://msu.campuslabs.com/engage/organization/dophdsac/contact,https://www.instagram.com/invites/contact/?i=4rpzx9vr7958&utm_content=mfcwoep,https://www.facebook.com/dophd,https://twitter.com/@MSU_DOPhD,
307b3140-5fdb-41c3-92df-87e2d4b13a37,Delta Phi Epsilon Professional Foreign Service Sorority Mu Chapter,dpe,https://msu.campuslabs.com/engage/organization/dpe,"Delta Phi Epsilon is a professional sorority dedicated to foreign service. Our sisters come from various backgrounds and majors, but have a shared passion for advocacy and international affairs. Together we serve our global community, assist each other in our professional pursuits, and create long lasting bonds through sisterhood. Contact Information Address Contact Email E: dpemu.president@gmail.com",dpemu.president@gmail.com,dpemu.president@gmail.com,,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/DPESororityMu"", ""twitter"": ""https://twitter.com/DPEMSU"", ""linkedin"": null, ""website"": ""https://dpemsusorority.weebly.com/""}",https://dpemsusorority.weebly.com/,,https://www.facebook.com/DPESororityMu,https://twitter.com/DPEMSU,
938dac16-5da9-4bf0-9d2e-0ea864c948e9,"Driving Club, MSU",draftclub,https://msu.campuslabs.com/engage/organization/draftclub,The MSU Driving Club originated in 2004 in response to an increased interest among students in draft horses and driving horses in general. The goals of the MSU Driving Club are to promote the driving of horses at MSU and in the community. We aspire to support and revive the heritage of draft horses through participation in community service with draft horses. We appreciate and try to build continued support for the MSU Draft Horse Endowment Fund. Club activities focus on draft horse driving at the MSU Horse Teaching and Research Facility and the Great Lakes International Draft Horse Show and Pull. Club members have hands-on opportunities with the MSU Draft Horses and volunteer opportunities within the draft horse industry. Contact Information Address Contact Email E: msudrivingclub@gmail.com,msudrivingclub@gmail.com,msudrivingclub@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msu_driving_club?igsh=dDB6ZHN0N2JsdjFh"", ""facebook"": ""https://www.facebook.com/MSUDrivingClub"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/draftclub/contact""}",https://msu.campuslabs.com/engage/organization/draftclub/contact,https://www.instagram.com/msu_driving_club?igsh=dDB6ZHN0N2JsdjFh,https://www.facebook.com/MSUDrivingClub,,
ed0a474b-4ba4-4764-9f3d-79d5de72c15b,Dressage Club,dressage,https://msu.campuslabs.com/engage/organization/dressage,"We are a group of students who share a love for dressage. This club is for all Michigan State University students interested in the sport of dressage. We offer opportunities for all levels of riders from learning riding basics to competing in local and Intercollegiate Dressage Association shows. This club represents the Michigan State University Department of Animal Science and the Michigan State University Horseman's Association. We were founded in 2006 by Erin Tans and the club continues to develop into a dynamic community of unique students. Dressage education will always be our main cornerstone, giving members opportunities to learn through clinics, seminars, and lessons through our coach, Ruth Hill-Schorsch. Ruth's barn, Stapleton Farm, is located in Leslie, MI. Lessons are available for both club and competing team members. For more information, visit www.stapletonfarm.com . Contact Information Address Contact Email E: msudressagepresident@gmail.com",msudressagepresident@gmail.com,msudressagepresident@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/michiganstateu/?hl=en"", ""facebook"": ""https://www.facebook.com/MSUDressage/?view_public_for=153755204764189"", ""twitter"": ""http://msudressageweb.wix.com/home"", ""linkedin"": null, ""website"": ""http://www.stapletonfarm.com/""}",http://www.stapletonfarm.com/,https://www.instagram.com/michiganstateu/?hl=en,https://www.facebook.com/MSUDressage/?view_public_for=153755204764189,http://msudressageweb.wix.com/home,
423146d5-2d72-4c90-83ad-7b4bbb9987a3,Drone Research and Innovative Flight Technologies,drift,https://msu.campuslabs.com/engage/organization/drift,"Michigan State University Drone Research and Innovative Flight Technology (DRIFT) is an award-winning student research group making profound progress in autonomous drone technology. With thousands of design and flight hours, DRIFT continues to build a strong reputation as a reliable platform for young engineers to apply and refine their technical skills. As a 2x NASA USRC recipient, DRIFT is expanding its roots to enrich the educational experience of countless students while continuing to develop cutting-edge solutions for vertical take-off and landing vehicles. By providing a safe and professional environment, all students are given the opportunity to apply their technical knowledge to critical projects with varying degrees of difficulty. Whether it's research, competition, or conventions, DRIFT challenges its researchers to continue pushing boundaries with UAVs. With the motto ""Spartans Will"" in mind, DRIFT works to represent MSU as a leader in our field with the tools for change. Our journey is just beginning, and we invite you to join us on this exciting adventure! Go Green, Go White! Contact Information Address 428 S Shaw Ln United States East Lansing, MI 48824 United States Contact Email E: mullaabd@msu.edu Phone Number P: 5174025780",mullaabd@msu.edu,mullaabd@msu.edu,5174025780,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://nari.arc.nasa.gov/usrc/""}",https://nari.arc.nasa.gov/usrc/,,,,
26c67eea-59c6-4b00-8bd7-2f079d793ef3,Driving Range Club,drivingrangeclub,https://msu.campuslabs.com/engage/organization/drivingrangeclub,"Provide Michigan State students who enjoy golfing and want to continue their interest in the sport with the ability to use local driving ranges. We emphasize practice and skill development while escaping the stress that school can bring. Contact Information Address 147 Orchard St EAST LANSING, MI 48823-4800 United States Contact Email E: koonsvit@msu.edu Phone Number P: 2174131852",koonsvit@msu.edu,koonsvit@msu.edu,48823-4800,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msudrivingrange.com""}",https://msudrivingrange.com,,,,
